_id,Czas_Rejestracji,Liczba_Wolnych_Miejsc,Liczba_Poj_Wjezdzajacych,Liczba_Poj_Wyjezdzajacych,Nazwa
1976,2018-11-30 17:15:01.630000,691,2,6,Parking Hala Stulecia
1977,2018-11-30 17:15:02.090000,76,0,2,ul. św. Antoniego
1978,2018-11-30 17:16:57,495,12,2,Narodowe Forum Muzyki
1979,2018-11-30 17:20:00.010000,235,4,4,Nowy Targ
1980,2018-11-30 17:20:01.593000,688,6,3,Parking Hala Stulecia
1981,2018-11-30 17:20:01.920000,77,0,1,ul. św. Antoniego
1982,2018-11-30 17:21:57,485,9,0,Narodowe Forum Muzyki
1983,2018-11-30 17:25:00.010000,236,3,3,Nowy Targ
1984,2018-11-30 17:25:01.440000,690,1,3,Parking Hala Stulecia
1985,2018-11-30 17:25:01.787000,79,0,3,ul. św. Antoniego
1986,2018-11-30 17:26:57,484,5,4,Narodowe Forum Muzyki
1987,2018-11-30 17:30:00.010000,234,10,10,Nowy Targ
1988,2018-11-30 17:30:01.150000,690,3,3,Parking Hala Stulecia
1989,2018-11-30 17:30:01.753000,80,1,1,ul. św. Antoniego
1990,2018-11-30 17:31:57,482,4,2,Narodowe Forum Muzyki
1991,2018-11-30 17:35:00.010000,229,5,5,Nowy Targ
1992,2018-11-30 17:35:01.560000,80,0,0,ul. św. Antoniego
1993,2018-11-30 17:35:01.967000,690,1,1,Parking Hala Stulecia
1994,2018-11-30 17:36:57,484,6,10,Narodowe Forum Muzyki
1995,2018-11-30 17:40:00.010000,230,9,9,Nowy Targ
1996,2018-11-30 17:40:01.563000,85,0,3,ul. św. Antoniego
1997,2018-11-30 17:40:01.843000,694,4,8,Parking Hala Stulecia
1998,2018-11-30 17:41:57,482,5,5,Narodowe Forum Muzyki
1999,2018-11-30 17:45:00.010000,233,5,5,Nowy Targ
2000,2018-11-30 17:45:01.537000,86,1,2,ul. św. Antoniego
2001,2018-11-30 17:45:01.933000,693,2,1,Parking Hala Stulecia
2002,2018-11-30 17:46:57,480,5,3,Narodowe Forum Muzyki
2003,2018-11-30 17:50:00.013000,233,4,4,Nowy Targ
2004,2018-11-30 17:50:02.037000,692,2,1,Parking Hala Stulecia
2005,2018-11-30 17:50:02.077000,84,1,0,ul. św. Antoniego
2006,2018-11-30 17:51:57,481,3,5,Narodowe Forum Muzyki
2007,2018-11-30 17:55:00.010000,237,8,8,Nowy Targ
2008,2018-11-30 17:55:01.247000,689,4,1,Parking Hala Stulecia
2009,2018-11-30 17:55:01.913000,82,2,1,ul. św. Antoniego
2010,2018-11-30 17:56:57,482,5,6,Narodowe Forum Muzyki
2011,2018-11-30 18:00:00.010000,242,5,5,Nowy Targ
2012,2018-11-30 18:00:01.167000,689,3,3,Parking Hala Stulecia
2013,2018-11-30 18:00:01.977000,83,0,1,ul. św. Antoniego
2014,2018-11-30 18:01:57,477,7,3,Narodowe Forum Muzyki
2015,2018-11-30 18:05:00.010000,243,3,3,Nowy Targ
2016,2018-11-30 18:05:01.833000,79,3,0,ul. św. Antoniego
2017,2018-11-30 18:05:02.023000,690,2,3,Parking Hala Stulecia
2018,2018-11-30 18:06:57,474,6,3,Narodowe Forum Muzyki
2019,2018-11-30 18:10:00.010000,233,10,10,Nowy Targ
2020,2018-11-30 18:10:01.527000,80,2,3,ul. św. Antoniego
2021,2018-11-30 18:10:01.803000,692,0,2,Parking Hala Stulecia
2022,2018-11-30 18:11:57,468,8,3,Narodowe Forum Muzyki
2023,2018-11-30 18:15:00.010000,233,2,2,Nowy Targ
2024,2018-11-30 18:15:01.297000,79,1,1,ul. św. Antoniego
2025,2018-11-30 18:15:01.443000,697,2,7,Parking Hala Stulecia
2026,2018-11-30 18:17:00,459,10,2,Narodowe Forum Muzyki
2027,2018-11-30 18:20:00.013000,231,6,6,Nowy Targ
2028,2018-11-30 18:20:01.217000,700,0,3,Parking Hala Stulecia
2029,2018-11-30 18:20:02.077000,78,1,1,ul. św. Antoniego
2030,2018-11-30 18:21:57,446,14,1,Narodowe Forum Muzyki
2031,2018-11-30 18:25:00.013000,229,6,6,Nowy Targ
2032,2018-11-30 18:25:01.923000,78,0,0,ul. św. Antoniego
2033,2018-11-30 18:25:01.970000,700,1,1,Parking Hala Stulecia
2034,2018-11-30 18:26:57,435,15,5,Narodowe Forum Muzyki
2035,2018-11-30 18:30:00.010000,228,7,7,Nowy Targ
2036,2018-11-30 18:30:01.730000,82,0,2,ul. św. Antoniego
2037,2018-11-30 18:30:02.007000,698,3,1,Parking Hala Stulecia
2038,2018-11-30 18:31:57,418,20,4,Narodowe Forum Muzyki
2039,2018-11-30 18:35:00.017000,224,6,6,Nowy Targ
2040,2018-11-30 18:35:01.373000,700,2,4,Parking Hala Stulecia
2041,2018-11-30 18:35:01.767000,82,1,1,ul. św. Antoniego
2042,2018-11-30 18:36:57,399,24,5,Narodowe Forum Muzyki
2043,2018-11-30 18:40:00.007000,223,3,3,Nowy Targ
2044,2018-11-30 18:40:01.260000,698,2,0,Parking Hala Stulecia
2045,2018-11-30 18:40:01.577000,81,1,1,ul. św. Antoniego
2046,2018-11-30 18:41:57,375,27,3,Narodowe Forum Muzyki
2047,2018-11-30 18:45:00.010000,223,6,6,Nowy Targ
2048,2018-11-30 18:45:01.160000,700,2,4,Parking Hala Stulecia
2049,2018-11-30 18:45:01.470000,77,2,0,ul. św. Antoniego
2050,2018-11-30 18:46:57,352,27,4,Narodowe Forum Muzyki
2051,2018-11-30 18:50:00.010000,226,5,5,Nowy Targ
2052,2018-11-30 18:50:01.390000,82,0,3,ul. św. Antoniego
2053,2018-11-30 18:50:02.023000,701,2,3,Parking Hala Stulecia
2054,2018-11-30 18:51:57,339,19,7,Narodowe Forum Muzyki
2055,2018-11-30 18:55:00.013000,220,14,14,Nowy Targ
2056,2018-11-30 18:55:01.200000,80,1,0,ul. św. Antoniego
2057,2018-11-30 18:55:01.810000,702,4,5,Parking Hala Stulecia
2058,2018-11-30 18:56:57,332,10,3,Narodowe Forum Muzyki
2059,2018-11-30 19:00:00.007000,218,6,6,Nowy Targ
2060,2018-11-30 19:00:01.587000,702,4,4,Parking Hala Stulecia
2061,2018-11-30 19:00:02.057000,78,1,0,ul. św. Antoniego
2062,2018-11-30 19:01:57,330,6,4,Narodowe Forum Muzyki
2063,2018-11-30 19:05:00.010000,213,11,11,Nowy Targ
2064,2018-11-30 19:05:01.343000,701,3,2,Parking Hala Stulecia
2065,2018-11-30 19:05:01.990000,74,3,1,ul. św. Antoniego
2066,2018-11-30 19:06:57,331,6,7,Narodowe Forum Muzyki
2067,2018-11-30 19:10:00.010000,211,6,6,Nowy Targ
2068,2018-11-30 19:10:01.267000,704,0,3,Parking Hala Stulecia
2069,2018-11-30 19:10:01.800000,77,1,2,ul. św. Antoniego
2070,2018-11-30 19:11:57,330,3,2,Narodowe Forum Muzyki
2071,2018-11-30 19:15:00.010000,211,6,6,Nowy Targ
2072,2018-11-30 19:15:01.557000,71,3,0,ul. św. Antoniego
2073,2018-11-30 19:15:02.090000,707,0,3,Parking Hala Stulecia
2074,2018-11-30 19:16:57,328,5,4,Narodowe Forum Muzyki
2075,2018-11-30 19:20:00.007000,216,7,7,Nowy Targ
2076,2018-11-30 19:20:01.220000,707,2,2,Parking Hala Stulecia
2077,2018-11-30 19:20:01.497000,69,2,1,ul. św. Antoniego
2078,2018-11-30 19:21:57,331,1,4,Narodowe Forum Muzyki
2079,2018-11-30 19:25:00.007000,217,3,3,Nowy Targ
2080,2018-11-30 19:25:01.303000,67,1,0,ul. św. Antoniego
2081,2018-11-30 19:25:02.077000,710,0,3,Parking Hala Stulecia
2082,2018-11-30 19:26:57,331,2,2,Narodowe Forum Muzyki
2083,2018-11-30 19:30:00.120000,216,5,5,Nowy Targ
2084,2018-11-30 19:30:01.383000,57,5,0,ul. św. Antoniego
2085,2018-11-30 19:30:02.047000,712,1,3,Parking Hala Stulecia
2086,2018-11-30 19:31:57,331,5,6,Narodowe Forum Muzyki
2087,2018-11-30 19:35:00.007000,213,5,5,Nowy Targ
2088,2018-11-30 19:35:01.387000,52,3,1,ul. św. Antoniego
2089,2018-11-30 19:35:02.067000,713,1,2,Parking Hala Stulecia
2090,2018-11-30 19:36:57,333,3,5,Narodowe Forum Muzyki
2091,2018-11-30 19:40:00.013000,211,4,4,Nowy Targ
2092,2018-11-30 19:40:01.397000,50,3,3,ul. św. Antoniego
2093,2018-11-30 19:40:02.047000,714,0,1,Parking Hala Stulecia
2094,2018-11-30 19:41:57,336,3,6,Narodowe Forum Muzyki
